SEASON,CML,FISHING_DAYS.2022,DAYS_AT_SEA.2022,FISHERS.2022,VESSELS.2022,TRIPS.2022,HOURS_FISHED.2022,VESSEL.2022,ONAGA_KEPT.2022,ONAGA_AVG_LBS_PIECE.2022,ONAGA_EST_LBS_KEPT.2022,ONAGA_AVG_PRICE_LB.2022,ONAGA_EST_VALUE.2022,EHU_KEPT.2022,EHU_AVG_LBS_PIECE.2022,EHU_EST_LBS_KEPT.2022,EHU_AVG_PRICE_LB.2022,EHU_EST_VALUE.2022,OPAKAPAKA_KEPT.2022,OPAKAPAKA_AVG_LBS_PIECE.2022,OPAKAPAKA_EST_LBS_KEPT.2022,OPAKAPAKA_AVG_PRICE_LB.2022,OPAKAPAKA_EST_VALUE.2022,KALEKALE_KEPT.2022,KALEKALE_AVG_LBS_PIECE.2022,KALEKALE_EST_LBS_KEPT.2022,KALEKALE_AVG_PRICE_LB.2022,KALEKALE_EST_VALUE.2022,GINDAI_KEPT.2022,GINDAI_AVG_LBS_PIECE.2022,GINDAI_EST_LBS_KEPT.2022,GINDAI_AVG_PRICE_LB.2022,GINDAI_EST_VALUE.2022,HAPUUPUU_KEPT.2022,HAPUUPUU_AVG_LBS_PIECE.2022,HAPUUPUU_EST_LBS_KEPT.2022,HAPUUPUU_AVG_PRICE_LB.2022,HAPUUPUU_EST_VALUE.2022,LEHI_KEPT.2022,LEHI_AVG_LBS_PIECE.2022,LEHI_EST_LBS_KEPT.2022,LEHI_AVG_PRICE_LB.2022,LEHI_EST_VALUE.2022,YELLOW_KALEKALE_KEPT.2022,YELLOW_KALEKALE_AVG_LBS_PIECE.2022,YELLOW_KALEKALE_EST_LBS_KEPT.2022,YELLOW_KALEKALE_AVG_PRICE_LB.2022,YELLOW_KALEKALE_EST_VALUE.2022,UKU_KEPT.2022,UKU_AVG_LBS_PIECE.2022,UKU_EST_LBS_KEPT.2022,UKU_AVG_PRICE_LB.2022,UKU_EST_VALUE.2022,TAAPE_KEPT.2022,TAAPE_AVG_LBS_PIECE.2022,TAAPE_EST_LBS_KEPT.2022,TAAPE_AVG_PRICE_LB.2022,TAAPE_EST_VALUE.2022,WHITE_ULUA_KEPT.2022,WHITE_ULUA_AVG_LBS_PIECE.2022,WHITE_ULUA_EST_LBS_KEPT.2022,WHITE_ULUA_AVG_PRICE_LB.2022,WHITE_ULUA_EST_VALUE.2022,BLACK_ULUA_KEPT.2022,BLACK_ULUA_AVG_LBS_PIECE.2022,BLACK_ULUA_EST_LBS_KEPT.2022,BLACK_ULUA_AVG_PRICE_LB.2022,BLACK_ULUA_EST_VALUE.2022,BUTAGUCHI_KEPT.2022,BUTAGUCHI_AVG_LBS_PIECE.2022,BUTAGUCHI_EST_LBS_KEPT.2022,BUTAGUCHI_AVG_PRICE_LB.2022,BUTAGUCHI_EST_VALUE.2022,KAHALA_KEPT.2022,KAHALA_AVG_LBS_PIECE.2022,KAHALA_EST_LBS_KEPT.2022,KAHALA_AVG_PRICE_LB.2022,KAHALA_EST_VALUE.2022,ALL_SPECIES_KEPT.2022,ALL_SPECIES_AVG_LBS_PIECE.2022,ALL_SPECIES_EST_LBS_KEPT.2022,ALL_SPECIES_AVG_PRICE_LB.2022,ALL_SPECIES_EST_VALUE.2022,DEEP7_KEPT.2022,DEEP7_AVG_LBS_PIECE.2022,DEEP7_EST_LBS_KEPT.2022,DEEP7_AVG_PRICE_LB.2022,DEEP7_EST_VALUE.2022,NON_DEEP14_KEPT.2022,NON_DEEP14_AVG_LBS_PIECE.2022,NON_DEEP14_EST_LBS_KEPT.2022,NON_DEEP14_AVG_PRICE_LB.2022,NON_DEEP14_EST_VALUE.2022,DEEP8_14_KEPT.2022,DEEP8_14_AVG_LBS_PIECE.2022,DEEP8_14_EST_LBS_KEPT.2022,DEEP8_14_AVG_PRICE_LB.2022,DEEP8_14_EST_VALUE.2022,FISHING_DAYS.2021,DAYS_AT_SEA.2021,FISHERS.2021,VESSELS.2021,TRIPS.2021,HOURS_FISHED.2021,VESSEL.2021,ONAGA_KEPT.2021,ONAGA_AVG_LBS_PIECE.2021,ONAGA_EST_LBS_KEPT.2021,ONAGA_AVG_PRICE_LB.2021,ONAGA_EST_VALUE.2021,EHU_KEPT.2021,EHU_AVG_LBS_PIECE.2021,EHU_EST_LBS_KEPT.2021,EHU_AVG_PRICE_LB.2021,EHU_EST_VALUE.2021,OPAKAPAKA_KEPT.2021,OPAKAPAKA_AVG_LBS_PIECE.2021,OPAKAPAKA_EST_LBS_KEPT.2021,OPAKAPAKA_AVG_PRICE_LB.2021,OPAKAPAKA_EST_VALUE.2021,KALEKALE_KEPT.2021,KALEKALE_AVG_LBS_PIECE.2021,KALEKALE_EST_LBS_KEPT.2021,KALEKALE_AVG_PRICE_LB.2021,KALEKALE_EST_VALUE.2021,GINDAI_KEPT.2021,GINDAI_AVG_LBS_PIECE.2021,GINDAI_EST_LBS_KEPT.2021,GINDAI_AVG_PRICE_LB.2021,GINDAI_EST_VALUE.2021,HAPUUPUU_KEPT.2021,HAPUUPUU_AVG_LBS_PIECE.2021,HAPUUPUU_EST_LBS_KEPT.2021,HAPUUPUU_AVG_PRICE_LB.2021,HAPUUPUU_EST_VALUE.2021,LEHI_KEPT.2021,LEHI_AVG_LBS_PIECE.2021,LEHI_EST_LBS_KEPT.2021,LEHI_AVG_PRICE_LB.2021,LEHI_EST_VALUE.2021,YELLOW_KALEKALE_KEPT.2021,YELLOW_KALEKALE_AVG_LBS_PIECE.2021,YELLOW_KALEKALE_EST_LBS_KEPT.2021,YELLOW_KALEKALE_AVG_PRICE_LB.2021,YELLOW_KALEKALE_EST_VALUE.2021,UKU_KEPT.2021,UKU_AVG_LBS_PIECE.2021,UKU_EST_LBS_KEPT.2021,UKU_AVG_PRICE_LB.2021,UKU_EST_VALUE.2021,TAAPE_KEPT.2021,TAAPE_AVG_LBS_PIECE.2021,TAAPE_EST_LBS_KEPT.2021,TAAPE_AVG_PRICE_LB.2021,TAAPE_EST_VALUE.2021,WHITE_ULUA_KEPT.2021,WHITE_ULUA_AVG_LBS_PIECE.2021,WHITE_ULUA_EST_LBS_KEPT.2021,WHITE_ULUA_AVG_PRICE_LB.2021,WHITE_ULUA_EST_VALUE.2021,BLACK_ULUA_KEPT.2021,BLACK_ULUA_AVG_LBS_PIECE.2021,BLACK_ULUA_EST_LBS_KEPT.2021,BLACK_ULUA_AVG_PRICE_LB.2021,BLACK_ULUA_EST_VALUE.2021,BUTAGUCHI_KEPT.2021,BUTAGUCHI_AVG_LBS_PIECE.2021,BUTAGUCHI_EST_LBS_KEPT.2021,BUTAGUCHI_AVG_PRICE_LB.2021,BUTAGUCHI_EST_VALUE.2021,KAHALA_KEPT.2021,KAHALA_AVG_LBS_PIECE.2021,KAHALA_EST_LBS_KEPT.2021,KAHALA_AVG_PRICE_LB.2021,KAHALA_EST_VALUE.2021,ALL_SPECIES_KEPT.2021,ALL_SPECIES_AVG_LBS_PIECE.2021,ALL_SPECIES_EST_LBS_KEPT.2021,ALL_SPECIES_AVG_PRICE_LB.2021,ALL_SPECIES_EST_VALUE.2021,DEEP7_KEPT.2021,DEEP7_AVG_LBS_PIECE.2021,DEEP7_EST_LBS_KEPT.2021,DEEP7_AVG_PRICE_LB.2021,DEEP7_EST_VALUE.2021,NON_DEEP14_KEPT.2021,NON_DEEP14_AVG_LBS_PIECE.2021,NON_DEEP14_EST_LBS_KEPT.2021,NON_DEEP14_AVG_PRICE_LB.2021,NON_DEEP14_EST_VALUE.2021,DEEP8_14_KEPT.2021,DEEP8_14_AVG_LBS_PIECE.2021,DEEP8_14_EST_LBS_KEPT.2021,DEEP8_14_AVG_PRICE_LB.2021,DEEP8_14_EST_VALUE.2021
2020 - 2021,24039,1,1,1,1,1,16,HA8084,3,4.787798573975045,14.363395721925135,10.18220308445759,146.25101222307106,10,1.6746041462618348,16.746041462618347,8.059836479060303,134.9703558602677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.3915831755193397,33.482164457270756,8.681483340265435,290.6748529318236,13,2.393033629580268,31.10943718454348,9.039744641316164,281.22136808333875,1,2.3727272727272726,2.3727272727272726,3.984227330779055,9.453484848484848,0,0,0,0,0,1,1,1,1,1,16,HA8084,3,5.6865888104291145,17.059766431287343,8.471612884121802,144.52373709940247,10,1.6764034665382763,16.764034665382763,6.838105167021359,114.63423206547905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.5784857926192934,36.09880109667011,7.376573766308398,266.28546916488153,13,2.6018308535900085,33.82380109667011,7.662000152620196,259.15796916488154,1,2.275,2.275,3.132967032967033,7.1274999999999995,0,0,0,0,0
2020 - 2021,24094,2,3,1,1,2,86,HA8848,9,4.787798573975045,43.090187165775404,10.18220308445759,438.75303666921315,46,1.6746041462618348,77.0317907280444,8.059836479060303,620.8636369572315,0,0,0,0,0,16,1.857036502371623,29.71258403794597,4.857008007977994,144.31425861002268,0,0,0,0,0,1,11.567678571428571,11.567678571428571,6.822019481622131,78.91492857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,7.216890288321362,714.4721385438148,4.714170747794668,3368.1436556375515,72,2.241697784766588,161.40224050319435,7.9481292007375,1282.8458608078959,27,20.48407029780076,553.0698980406205,3.7704055169469735,2085.2977948296557,0,0,0,0,0,2,3,1,1,2,86,HA8848,9,5.6865888104291145,51.17929929386203,8.471612884121802,433.57121129820746,46,1.6764034665382763,77.11455946076072,6.838105167021359,527.3174675012037,0,0,0,0,0,16,1.8482078559738135,29.571325695581017,4.38852606364373,129.77453355155484,0,0,0,0,0,1,11.458590604026845,11.458590604026845,6.752209590413101,77.37080536912752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,8.148702530110747,806.7215504809639,4.316128571597208,3481.9139333540875,72,2.3517190979754252,169.32377505423062,6.898228068361919,1168.0340177200935,27,23.607325015804935,637.3977754267332,3.6301976643782097,2313.8799156339937,0,0,0,0,0
2020 - 2021,24325,2,2,1,1,2,14,HA7882,16,4.787798573975045,76.60477718360072,10.18220308445759,780.0053985230455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4.787798573975045,76.60477718360072,10.182203084457589,780.0053985230455,16,4.787798573975045,76.60477718360072,10.182203084457589,780.0053985230455,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,14,HA7882,16,5.6865888104291145,90.98542096686583,8.471612884121802,770.7932645301465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5.6865888104291145,90.98542096686583,8.471612884121802,770.7932645301465,16,5.6865888104291145,90.98542096686583,8.471612884121802,770.7932645301465,0,0,0,0,0,0,0,0,0,0
2020 - 2021,25364,1,1,1,1,1,45,HA7792,2,4.787798573975045,9.57559714795009,10.18220308445759,97.50067481538069,12,1.6746041462618348,20.095249755142017,8.059836479060303,161.96442703232125,1,3.829313160062917,3.829313160062917,8.54258177382721,32.71222080743016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.233344004210335,33.50016006315502,8.721669451856794,292.1773226551321,15,2.233344004210335,33.50016006315502,8.721669451856794,292.1773226551321,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,45,HA7792,2,5.6865888104291145,11.373177620858229,8.471612884121802,96.34915806626832,12,1.6764034665382763,20.116841598459317,6.838105167021359,137.56107847857487,1,3.735279922779923,3.735279922779923,7.326722914916984,27.367361003861006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.3483532761398314,35.22529914209747,7.417327997548599,261.2775975487042,15,2.3483532761398314,35.22529914209747,7.417327997548599,261.2775975487042,0,0,0,0,0,0,0,0,0,0
2020 - 2021,25976,11,12,1,1,6,277,HA2777,4,4.787798573975045,19.15119429590018,10.18220308445759,195.00134963076138,22,1.6746041462618348,36.841291217760364,8.059836479060303,296.93478289258894,17,3.829313160062917,65.09832372106959,8.54258177382721,556.1077537263127,5,1.857036502371623,9.285182511858116,4.857008007977994,45.09820581563209,25,1.8055706682436428,45.13926670609107,5.839785537891145,263.6036369012419,1,11.567678571428571,11.567678571428571,6.822019481622131,78.91492857142858,1,6.874184514003295,6.874184514003295,5.662143540165315,38.9226194398682,0,0,0,0,0,58,8.330833333333333,483.1883333333333,5.991408322970825,2894.9786018957343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.4075,114.075,1.6273833004602236,185.64375,161,6.518427429574116,1049.4668161614327,5.369616629334494,5635.234467995155,75,2.5860949538414824,193.95712153811118,7.602625081688938,1474.5832769778337,18,14.347020071666012,258.2463612899882,4.182164789182869,1080.0288391215865,68,8.78328431372549,597.2633333333333,5.157896324729574,3080.6223518957345,11,12,1,1,6,277,HA2777,4,5.6865888104291145,22.746355241716458,8.471612884121802,192.69831613253663,22,1.6764034665382763,36.880876263842076,6.838105167021359,252.19531054405388,17,3.735279922779923,63.49975868725869,7.326722914916984,465.2451370656371,5,1.8482078559738135,9.241039279869067,4.38852606364373,40.554541734860884,25,1.733351063829787,43.33377659574468,5.49818639334704,238.25718085106382,1,11.458590604026845,11.458590604026845,6.752209590413101,77.37080536912752,1,6.414655172413793,6.414655172413793,4.603883886574385,29.532327586206897,0,0,0,0,0,58,8.157988165680473,473.1633136094675,5.036498150431566,2383.086153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.14102564102564,111.41025641025641,1.7220943613348676,191.85897435897436,160,6.57884352157866,1052.6149634525857,4.651463186512045,4896.199752071424,75,2.5810006912649546,193.5750518448716,6.694321437258176,1295.8536192834868,17,16.1450789169406,274.4663415879902,3.735980880752474,1025.401004582809,68,8.596670147348881,584.5735700197239,4.404826458572611,2574.9451282051286
2020 - 2021,26001,2,2,1,1,2,52,HA3398,23,4.787798573975045,110.11936720142603,10.18220308445759,1121.2577603768782,17,1.6746041462618348,28.468270486451193,8.059836479060303,229.4496049624551,0,0,0,0,0,0,0,0,0,0,3,1.8055706682436428,5.416712004730928,5.839785537891145,31.632436428149024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.2076062642205785,147.5498881541466,9.481232024946747,1398.9547248444055,43,3.3489383649443756,144.00434969260814,9.59929199859745,1382.3398017674824,3,1.181846153846154,3.545538461538462,4.686149440249934,16.614923076923077,0,0,0,0,0,2,2,1,1,2,52,HA3398,23,5.6865888104291145,130.79154263986965,8.471612884121802,1108.0153177620857,17,1.6764034665382763,28.4988589311507,6.838105167021359,194.8781945113144,0,0,0,0,0,0,0,0,0,0,3,1.733351063829787,5.200053191489361,5.49818639334704,28.590861702127654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3.656016751130074,168.1767705519834,8.006185215450662,1346.4543739755277,43,3.825359413081621,164.4904547625097,8.094599628275798,1331.484373975528,3,1.2287719298245614,3.686315789473684,4.060965162764134,14.969999999999999,0,0,0,0,0
2020 - 2021,26053,3,3,1,1,3,147,HA6654,7,4.787798573975045,33.51459001782531,10.18220308445759,341.25236185383244,34,1.6746041462618348,56.936540972902385,8.059836479060303,458.8992099249102,2,3.829313160062917,7.658626320125834,8.54258177382721,65.42444161486031,36,1.857036502371623,66.85331408537843,4.857008007977994,324.70708187255104,11,1.8055706682436428,19.86127735068007,5.839785537891145,115.98560023654643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.4075,22.815,1.6273833004602236,37.128750000000004,94,2.264323690810771,212.84642693621245,6.5808250576997604,1400.7050998236882,90,2.053603874965689,184.82434874691202,7.067622336337463,1306.2686955027004,2,2.6035390946502055,5.207078189300411,11.005721872727849,57.30765432098765,2,11.4075,22.815,1.6273833004602236,37.128750000000004,3,3,1,1,3,147,HA6654,7,5.6865888104291145,39.80612167300381,8.471612884121802,337.2220532319392,34,1.6764034665382763,56.9977178623014,6.838105167021359,389.7563890226288,2,3.735279922779923,7.470559845559846,7.326722914916984,54.73472200772201,36,1.8482078559738135,66.53548281505729,4.38852606364373,291.9927004909984,11,1.733351063829787,19.066861702127657,5.49818639334704,104.83315957446807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.14102564102564,22.28205128205128,1.7220943613348676,38.37179487179487,94,2.3147634116738582,217.58776069734267,5.822158701904581,1266.8304743719652,90,2.109741598867222,189.87674389805,6.20686346380864,1178.5390243277566,2,2.7144827586206897,5.428965517241379,9.19505843495935,49.9196551724138,2,11.14102564102564,22.28205128205128,1.7220943613348676,38.37179487179487
2020 - 2021,26649,2,2,1,1,2,53,HA0808,0,0,0,0,0,7,1.6746041462618348,11.722229023832844,8.059836479060303,94.4792491021874,9,3.829313160062917,34.46381844056626,8.54258177382721,294.40998726687144,0,0,0,0,0,1,1.8055706682436428,1.8055706682436428,5.839785537891145,10.544145476049676,2,11.567678571428571,23.135357142857142,6.822019481622131,157.82985714285715,1,6.874184514003295,6.874184514003295,5.662143540165315,38.9226194398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.900057989475159,78.00115978950318,7.643294792496972,596.1858584278339,20,3.900057989475159,78.00115978950318,7.643294792496972,596.1858584278339,0,0,0,0,0,0,0,0,0,0,2,2,1,1,2,53,HA0808,0,0,0,0,0,7,1.6764034665382763,11.734824265767935,6.838105167021359,80.24396244583534,9,3.735279922779923,33.61751930501931,7.326722914916984,246.30624903474904,0,0,0,0,0,1,1.733351063829787,1.733351063829787,5.49818639334704,9.530287234042552,2,11.458590604026845,22.91718120805369,6.752209590413101,154.74161073825505,1,6.414655172413793,6.414655172413793,4.603883886574385,29.532327586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.820876550754226,76.41753101508452,6.809359450992639,520.3544370390889,20,3.820876550754226,76.41753101508452,6.809359450992639,520.3544370390889,0,0,0,0,0,0,0,0,0,0
2020 - 2021,26699,1,1,1,1,1,12,HA7324,2,4.787798573975045,9.57559714795009,10.18220308445759,97.50067481538069,2,1.6746041462618348,3.3492082925236697,8.059836479060303,26.994071172053545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.127412750894442,25.637063754472212,7.119423981072539,182.52112649787506,4,3.23120136011844,12.92480544047376,9.632233658046529,124.49474598743424,1,12.712258313998454,12.712258313998454,4.564600488533457,58.02638051044084,0,0,0,0,0,1,1,1,1,1,12,HA7324,2,5.6865888104291145,11.373177620858229,8.471612884121802,96.34915806626832,2,1.6764034665382763,3.3528069330765526,6.838105167021359,22.92684641309581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.551747591573643,27.758737957868217,6.004321830585262,166.6723963099239,4,3.6814961384836953,14.725984553934781,8.099696427258142,119.27600447936413,1,13.032753403933434,13.032753403933434,3.6367136215632674,47.39639183055976,0,0,0,0,0
2020 - 2021,26858,3,4,1,1,3,19,HA1357,0,0,0,0,0,0,0,0,0,0,55,3.829313160062917,210.61222380346044,8.54258177382721,1799.1721444086586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3.829313160062917,210.61222380346044,8.54258177382721,1799.1721444086586,55,3.829313160062917,210.61222380346044,8.54258177382721,1799.1721444086586,0,0,0,0,0,0,0,0,0,0,3,4,1,1,3,19,HA1357,0,0,0,0,0,0,0,0,0,0,55,3.735279922779923,205.44039575289574,7.326722914916984,1505.204855212355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3.7352799227799225,205.44039575289574,7.326722914916983,1505.204855212355,55,3.7352799227799225,205.44039575289574,7.326722914916983,1505.204855212355,0,0,0,0,0,0,0,0,0,0
2020 - 2021,27108,1,1,1,1,1,16,HA2051,0,0,0,0,0,16,1.6746041462618348,26.793666340189358,8.059836479060303,215.95256937642836,0,0,0,0,0,16,1.857036502371623,29.71258403794597,4.857008007977994,144.31425861002268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.765820324316729,56.50625037813533,6.375698716081391,360.26682798645106,32,1.765820324316729,56.50625037813533,6.375698716081391,360.26682798645106,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,16,HA2051,0,0,0,0,0,16,1.6764034665382763,26.82245546461242,6.838105167021359,183.41477130476648,0,0,0,0,0,16,1.8482078559738135,29.571325695581017,4.38852606364373,129.77453355155484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.762305661256045,56.39378116019344,5.553614217969686,313.1893048563213,32,1.762305661256045,56.39378116019344,5.553614217969686,313.1893048563213,0,0,0,0,0,0,0,0,0,0
2020 - 2021,27206,12,12,1,1,12,544.5,HA1018,23,4.787798573975045,110.11936720142603,10.18220308445759,1121.2577603768782,164,1.6746041462618348,274.6350799869409,8.059836479060303,2213.5138361083905,138,3.829313160062917,528.4452160886825,8.54258177382721,4514.286471425361,35,1.857036502371623,64.9962775830068,4.857008007977994,315.68744070942455,91,1.8055706682436428,164.30693081017148,5.839785537891145,959.5172383205204,2,11.567678571428571,23.135357142857142,6.822019481622131,157.82985714285715,10,6.874184514003295,68.74184514003295,5.662143540165315,389.226194398682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.4075,102.66749999999999,1.6273833004602236,167.079375,496,3.3083536287467954,1640.9433998584104,6.730190620963063,11043.861879258315,463,2.6660476759246605,1234.3800739531177,7.834960238388808,9671.318798482114,24,12.662326079387187,303.8958259052925,3.9667004381688242,1205.4637057762004,9,11.407499999999999,102.66749999999999,1.6273833004602236,167.079375,12,12,1,1,12,544.5,HA1018,23,5.6865888104291145,130.79154263986965,8.471612884121802,1108.0153177620857,164,1.6764034665382763,274.93016851227736,6.838105167021359,1880.0014058738568,138,3.735279922779923,515.4686293436293,7.326722914916984,3776.6958185328185,35,1.8482078559738135,64.68727495908348,4.38852606364373,283.88179214402624,91,1.733351063829787,157.73494680851064,5.49818639334704,867.2561382978723,2,11.458590604026845,22.91718120805369,6.752209590413101,154.74161073825505,10,6.414655172413793,64.14655172413794,4.603883886574385,295.32327586206895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11.14102564102564,100.26923076923077,1.7220943613348676,172.67307692307693,496,3.4079344913660945,1690.335507717583,5.743975616774253,9709.245940497523,463,2.658048153770112,1230.676295195562,6.797819533756103,8365.915359210983,24,14.974582573032913,359.38998175278994,3.257345957875676,1170.6575043634632,9,11.141025641025642,100.26923076923077,1.7220943613348676,172.67307692307693
2020 - 2021,27379,4,4,1,1,4,151,HA1540,0,0,0,0,0,8,1.6746041462618348,13.396833170094679,8.059836479060303,107.97628468821418,0,0,0,0,0,4,1.857036502371623,7.428146009486492,4.857008007977994,36.07856465250567,9,1.8055706682436428,16.250136014192783,5.839785537891145,94.89730928444708,4,11.567678571428571,46.270714285714284,6.822019481622131,315.6597142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0.731523332047821,202.63196297724642,1.863488749710044,377.6023833397609,2,11.496929824561404,22.993859649122808,3.6745927593178953,84.49307017543859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0.7768483637851693,549.2317931961147,4.068366191418977,2234.476058691492,25,3.3338331791795297,83.34582947948824,6.6543446309736884,554.6118729108812,403,0.5961790101495216,240.2601410902572,5.068542483740318,1217.7687322654115,279,0.8086947047540116,225.62582262636923,2.0480610248252393,462.09545351519944,4,4,1,1,4,151,HA1540,0,0,0,0,0,8,1.6764034665382763,13.41122773230621,6.838105167021359,91.70738565238324,0,0,0,0,0,4,1.8482078559738135,7.392831423895254,4.38852606364373,32.44363338788871,9,1.733351063829787,15.600159574468085,5.49818639334704,85.77258510638298,4,11.458590604026845,45.83436241610738,6.752209590413101,309.4832214765101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0.671595744680851,186.03202127659574,1.723287044370523,320.5865721040189,2,12.015151515151516,24.03030303030303,3.258898696931484,78.31232323232324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0.7626372205574936,539.184514934148,3.9941473974624246,2153.582427076267,25,3.2895432458710774,82.23858114677694,6.3158534398367525,519.406825623165,403,0.6126144155842984,246.88360948047224,5.003477989957313,1235.2767061167594,279,0.7529115566555512,210.06232430689877,1.8989549727801507,398.89889533634215
